no,semetre,promedio,carrera
4176,9,86.84,QUIMICA
4177,6,88.25,QUIMICA
4178,5,79.5,QUIMICA
4179,6,86.97,QUIMICA
4180,3,81.11,QUIMICA
4181,5,84.73,QUIMICA
4182,2,85.8,QUIMICA
4183,2,80,QUIMICA
4184,4,84.82,QUIMICA
4185,4,81.2,QUIMICA
4186,3,85.4,QUIMICA
4187,5,81.39,QUIMICA
4188,7,79.14,QUIMICA
4189,5,80.3,QUIMICA
4190,8,86.37,QUIMICA
4191,1,0,QUIMICA
4192,3,83.2,QUIMICA
4193,3,85,QUIMICA
4194,8,82.43,QUIMICA
4195,6,79.68,QUIMICA
4196,2,83.6,QUIMICA
4197,8,81.81,QUIMICA
4198,2,93,QUIMICA
4199,10,79.47,QUIMICA
4200,3,84.89,QUIMICA
4201,4,86.53,QUIMICA
4202,1,0,QUIMICA
4203,2,89.5,QUIMICA
4204,2,88.33,QUIMICA
4205,4,79.75,QUIMICA
4206,6,85.07,QUIMICA
4207,6,83.7,QUIMICA
4208,5,81.3,QUIMICA
4209,4,86.33,QUIMICA
4210,1,0,QUIMICA
4211,4,78.65,QUIMICA
4212,5,81.28,QUIMICA
4213,5,78.19,QUIMICA
4214,3,81.83,QUIMICA
4215,5,83.33,QUIMICA
4216,4,89.79,QUIMICA
4217,4,82.71,QUIMICA
4218,4,81.07,QUIMICA
4219,12,81.48,QUIMICA
4220,11,86.06,QUIMICA
4221,2,90.83,QUIMICA
4222,5,76,QUIMICA
4223,8,86.57,QUIMICA
4224,6,82.14,QUIMICA
4225,3,87.58,QUIMICA
4226,6,81.9,QUIMICA
4227,2,94,QUIMICA
4228,2,93.17,QUIMICA
4229,3,85.38,QUIMICA
4230,3,88.17,QUIMICA
4231,1,0,QUIMICA
4232,5,88.64,QUIMICA
4233,2,89,QUIMICA
4234,10,82.25,QUIMICA
4235,4,83.61,QUIMICA
4236,1,0,QUIMICA
4237,4,84.67,QUIMICA
4238,3,77.91,QUIMICA
4239,3,87.83,QUIMICA
4240,7,81.64,QUIMICA
4241,6,83.77,QUIMICA
4242,5,80.65,QUIMICA
4243,10,83.89,QUIMICA
4244,2,0,QUIMICA
4245,2,78.67,QUIMICA
4246,8,81.82,QUIMICA
4247,5,89.58,QUIMICA
4248,2,83.8,QUIMICA
4249,1,0,QUIMICA
4250,4,91.61,QUIMICA
4251,3,87.58,QUIMICA
4252,2,88,QUIMICA
4253,10,88.06,QUIMICA
4254,2,91.17,QUIMICA
4255,8,88.4,QUIMICA
4256,4,86.38,QUIMICA
4257,3,84.8,QUIMICA
4258,2,91,QUIMICA
4259,10,82.42,QUIMICA
4260,6,88.07,QUIMICA
4261,2,95.33,QUIMICA
4262,2,89.83,QUIMICA
4263,5,79.83,QUIMICA
4264,14,81.24,QUIMICA
4265,1,0,QUIMICA
4266,5,92.4,QUIMICA
4267,9,83.51,SISTEMAS
4268,9,87.37,SISTEMAS
4269,6,81.57,SISTEMAS
4270,4,90.06,SISTEMAS
4271,8,85.85,SISTEMAS
4272,6,84,SISTEMAS
4273,8,89.27,SISTEMAS
4274,8,84.54,SISTEMAS
4275,7,81.59,SISTEMAS
4276,4,95.26,SISTEMAS
4277,4,94.1,SISTEMAS
4278,12,84.82,SISTEMAS
4279,8,85.65,SISTEMAS
4280,8,87.86,SISTEMAS
4281,11,81.29,SISTEMAS
4282,9,90.94,SISTEMAS
4283,12,83.9,SISTEMAS
4284,7,83.27,SISTEMAS
4285,5,78.9,SISTEMAS
4286,7,89.59,SISTEMAS
4287,9,86.9,SISTEMAS
4288,4,92.5,SISTEMAS
4289,4,84.14,SISTEMAS
4290,7,79.74,SISTEMAS
4291,8,79.29,SISTEMAS
4292,9,83.1,SISTEMAS
4293,7,83.38,SISTEMAS
4294,4,89.17,SISTEMAS
4295,12,79.2,SISTEMAS
4296,9,88.71,SISTEMAS
4297,8,92.65,SISTEMAS
4298,6,94.7,SISTEMAS
4299,8,81.52,SISTEMAS
4300,8,97.13,SISTEMAS
4301,7,77.64,SISTEMAS
4302,9,82.75,SISTEMAS
4303,4,89.22,SISTEMAS
4304,6,82.33,SISTEMAS
4305,10,82.3,SISTEMAS
4306,7,80.72,SISTEMAS
4307,6,80.04,SISTEMAS
4308,6,86.03,SISTEMAS
4309,6,80.2,SISTEMAS
4310,11,85.97,SISTEMAS
4311,6,82.72,SISTEMAS
4312,5,82.33,SISTEMAS
4313,4,94.5,SISTEMAS
4314,5,81.82,SISTEMAS
4315,10,87.02,SISTEMAS
4316,4,94.61,SISTEMAS
4317,7,86.15,SISTEMAS
4318,6,81.6,SISTEMAS
4319,12,87.94,SISTEMAS
4320,9,87.1,SISTEMAS
4321,5,82.14,SISTEMAS
4322,11,84.4,SISTEMAS
4323,5,78.5,SISTEMAS
4324,4,85.22,SISTEMAS
4325,10,84.42,SISTEMAS
4326,6,84.13,SISTEMAS
4327,4,89.5,SISTEMAS
4328,5,89.39,SISTEMAS
4329,7,92.32,SISTEMAS
4330,5,81.8,SISTEMAS
4331,4,87,SISTEMAS
4332,8,79.94,SISTEMAS
4333,6,77.31,SISTEMAS
4334,9,91.46,SISTEMAS
4335,10,84.92,SISTEMAS
4336,10,93.25,SISTEMAS
4337,6,85.17,SISTEMAS
4338,8,88.1,SISTEMAS
4339,9,84.32,SISTEMAS
4340,6,87.3,SISTEMAS
4341,5,73.11,SISTEMAS
4342,4,86.11,SISTEMAS
4343,5,83.14,SISTEMAS
4344,8,79.11,SISTEMAS
4345,7,78.67,SISTEMAS
4346,10,80,SISTEMAS
4347,4,86.19,SISTEMAS
4348,7,93.62,SISTEMAS
4349,8,90.58,SISTEMAS
4350,10,83.11,SISTEMAS
4351,10,82.34,SISTEMAS
4352,6,86.93,SISTEMAS
4353,9,87.36,SISTEMAS
4354,7,81.6,SISTEMAS
4355,8,87,SISTEMAS
4356,6,81.4,SISTEMAS
4357,6,85.68,SISTEMAS
4358,7,82.27,SISTEMAS
4359,10,89.61,SISTEMAS
4360,11,90.88,SISTEMAS
4361,6,83.81,SISTEMAS
4362,11,83.53,SISTEMAS
4363,6,83.46,SISTEMAS
4364,5,81.04,SISTEMAS
4365,8,83.53,SISTEMAS
4366,8,82.56,SISTEMAS
4367,8,91.11,SISTEMAS
4368,6,80.14,SISTEMAS
4369,6,86.23,SISTEMAS
4370,8,79.68,SISTEMAS
4371,10,81.19,SISTEMAS
4372,9,83.83,SISTEMAS
4373,4,84.5,SISTEMAS
4374,4,79.46,SISTEMAS
4375,6,81.59,SISTEMAS
4376,6,84.11,SISTEMAS
4377,5,84.15,SISTEMAS
4378,6,86.62,SISTEMAS
4379,4,84.72,SISTEMAS
4380,8,85.13,SISTEMAS
4381,3,85.79,SISTEMAS
4382,6,84.5,SISTEMAS
4383,6,84.73,SISTEMAS
4384,8,89.69,SISTEMAS
4385,8,89.85,SISTEMAS
4386,6,83.24,SISTEMAS
4387,6,80.86,SISTEMAS
4388,5,79.32,SISTEMAS
4389,10,83.73,SISTEMAS
4390,4,93.39,SISTEMAS
4391,13,84.44,SISTEMAS
4392,8,84.54,SISTEMAS
4393,8,91.82,SISTEMAS
4394,6,90.87,SISTEMAS
4395,10,85.81,SISTEMAS
4396,8,85.17,SISTEMAS
4397,4,84.58,SISTEMAS
4398,11,79.21,SISTEMAS
4399,10,88.83,SISTEMAS
4400,9,88.71,SISTEMAS
4401,12,80.88,SISTEMAS
4402,8,81.46,SISTEMAS
4403,8,84.15,SISTEMAS
4404,10,93.42,SISTEMAS
4405,10,83.81,SISTEMAS
4406,5,80.93,SISTEMAS
4407,6,82.12,SISTEMAS
4408,8,89.74,SISTEMAS
4409,4,83.69,SISTEMAS
4410,7,83.43,SISTEMAS
4411,8,82.5,SISTEMAS
4412,4,89,SISTEMAS
4413,8,93.18,SISTEMAS
4414,8,90.31,SISTEMAS
4415,8,85.95,SISTEMAS
4416,6,83.97,SISTEMAS
4417,4,90.94,SISTEMAS
4418,4,91.94,SISTEMAS
4419,12,81.56,SISTEMAS
4420,9,79.7,SISTEMAS
4421,4,94.22,SISTEMAS
4422,4,84.15,SISTEMAS
4423,4,87.41,SISTEMAS
4424,6,81.5,SISTEMAS
4425,8,82.28,SISTEMAS
4426,7,90.38,SISTEMAS
4427,9,91.19,SISTEMAS
4428,5,82.92,SISTEMAS
4429,8,79.14,SISTEMAS
4430,11,77.81,SISTEMAS
4431,9,84.49,SISTEMAS
4432,11,76.5,SISTEMAS
4433,6,85.87,SISTEMAS
4434,10,86.91,SISTEMAS
4435,13,79.64,SISTEMAS
4436,8,85.19,SISTEMAS
